listing_id,id,date,reviewer_id,reviewer_name,comments,Language
1264179,8490071,2013-11-02,5092225,Bonnie,"We throughly enjoyed our stay at maison blanc 916! Very responsive and welcoming hosts. A clean, well equipped and beautifully designed home. If you're looking for a centrally located home from home in west hollywood this is the place!  ",en
1264179,9474684,2013-12-30,3833722,Aleena,"Lovely cottage in a great location! It was clean and fresh, with a gorgeous outdoor area. Perfect for our week long stay in LA and would definitely recommend it. ",en
1264179,10929283,2014-03-13,12620052,Karen,"We loved our stay at Maison Blanc 916!  It was spotless, fresh and beautifully decorated.We were provided all the comforts of home.  The two sets of french doors opening to the front yard with a fountain is a bonus.In addition, the ladies were wonderful hosts providing us with a warm welcome and ensuring we had all the necessities throughout our stay.",en
1264179,11478934,2014-04-04,13679075,Josh,Great place arranged very last minute for us,en
1264179,13498314,2014-05-28,15909678,Kay,The reservation was canceled 249 days before arrival. This is an automated posting.,en
1264179,22061657,2014-10-29,16403560,Corky,When I arrived the place was clean and had a fragrant aroma with fresh flowers. The house was very comfortable and the location was ideal for all the places I wanted to be close too.  The front yard was private and perfect for hanging out with my dog.  The stay was very enjoyable.,en
1264179,23335727,2014-11-29,385334,Christian,"The house was GREAT and well kept. Julie is an awesome host and really looked after us making sure everything was attended  to. We will definitely stay again when we come back. There wasnt a single hassle, everything  was smooth sailing.  From  check in to check out. Cant wait to return.",en
1264179,24947655,2015-01-04,3789824,Alan,"We enjoyed our stay at Maision Blanc: terrific kitchen & dining area for entertaining, comfy shabby chic seating for conversation and magazine reading (great selection) and wall mounted tv and both bedrooms were spacious and comfortable. The outdoor space with a small table, pillows to lounge and a water feature was so inviting-- the perfect place to read or meditate and surrounded by greenery. We rested, worked, and enjoyed our lazy mornings. Bonus: Salt Cure, great restaurant is walking distance and laundry facilities outside the door. Julie was responsive and hospitable!",en
1264179,30471179,2015-04-22,1210898,Alex,"Walking through the gates of Maison Blanc is like stepping into a hidden oasis dream in the heart of West Hollywood.  I cannot say enough good things about my experience - not only is the property gorgeous (it should be in a magazine), but the home is comfortable, inviting and a splendid retreat in the city.  The cool breeze that blows through all of the doors that open into the garden is nothing short of divine.  Add in convenient street parking, a quiet neighborhood, and a zen fountain in the front lawn, and you're essentially in paradise.  Julie is the most accommodating and kind host - she is responsive, thoughtful, and very easy to work with.  Extremely trustworthy - I can only say the best things about this property and team behind it.  I plan to stay there every time I travel back to LA!  ",en
1264179,36287812,2015-06-27,32994256,Marie,"We spent 1.5 month at the Maison Blanc 916. We are extremely satisfied by the house and our experience there. Everything is great, the house is very charming and welcoming. Julie is very reactive and accommodating. An amazing LA experience. We will definitely stay there again in the future.  ",en
1264179,51356891,2015-10-19,9501845,Jonathan,"Julie and Maison Blanc were great.  Clean, well maintained, and perfect for our stay.  We appreciated the attention to detail, prompt responses, and hospitable warmth.  Definitely going to call on her again when we're back in town. ",en
1264179,152332929,2017-05-15,26050757,Megan,The host canceled this reservation 6 days before arrival. This is an automated posting.,en
1264179,152687744,2017-05-17,29533679,Cez,"This is the second time I've stayed with Julie. This place is supper chilled, super comfortable and in a great location. The garden is the perfect little oasis to chill in. The house and neighbourhood is quiet but also walkable close to both Santa Monica and Melrose. I'll definitely stay again!",en
1264179,215431289,2017-11-29,8524090,Darren,"This place was great, smack bang in the middle of WeHo in the block surrounded by Melrose, Santa Monica, Fairfax and La Brea Blvds. Nice and quiet, a short walk to groceries, restaurants and shops, and not too many crazies lurking around (for LA).I was here for work and my wife and kids came too. The area as great for them as there was a couple playgrounds and cafes nearby if they didn't want to drive. I could walk to 2 different Wework office locations every day within 15-30mins of this place so was super handy.Julie was super responsive and always got back to us promptly - we didn't need that much from her.We're a family of 4 and there were a couple of things that weren't kid friendly: everything was white which is fine if you're a couple staying for a weekend but not if you're a family staying for 2 months. Also the water feature outside was not enclosed so we couldn't leave our 2yr old play unattended.One thing was disappointing (Airbnb, not Julie) was that we had to leave 2 days early and despite Julie agreeing, Airbnb saw fit to keep this money. Not cool Airbnb.Totally recommend this place for future travellers.",en
1264179,224610009,2018-01-03,6874271,Lili,"Julie's house is lovely and in a very good location.It is the ideal place to live the LA experience.Located in a very quiet spot, it's only a few minutes walk to all the hustle and bustle of West Hollywood, Santa Monica Boulevard and Melrose Avenue.It's stylish and the garden it's lovely to sit out in the summer.However, we stayed in the winter and could not make proper use of it.The house is very cold but Julie got us two stand up heaters which helped.Being all white it's lovely but quite difficult to keep clean and a bit of a worry not to mess anything up.A nice LA experience.",en
1264179,251309544,2018-04-07,942211,Nadia,"Beautiful space, super comfortable and close to all the LA hotspots!!!",en
1264179,338495462,2018-10-19,21934509,Philip,"Great place, great host.",en
1264179,414159645,2019-02-18,32064378,Ben,Perfect!,en
1264179,543478923,2019-10-07,147931464,Linda,It's a lovely cozy home.  Place is spotless.  Houses are rather close to one another so could hear neighbours chatting at night if they are out in the yard.  There was one crazy night on Friday when neighbours were partying loud.  It was 1:25 am... I messaged Julie and to my surprise she responded and called the police.  Julie has been a great host!,en
1264179,561182060,2019-11-08,6723486,Rebecca,"Beautiful home, nice location. Super clean. Lovely yard! Great stay!",en
1264179,600047083,2020-01-31,6377341,Minah,"Absolutely fantastic place to stay. Clean, convenient, well-thought-out accommodations and Julie was very attentive for communication. Would highly recommend this place.",en
1264179,602771038,2020-02-07,54216374,Cathrine,"Maison Blanc is a lovely place, perfectly equipped and in a very nice location. We felt right at home and had a great stay. Thanks a lot",en
1264179,735832179,2021-03-01,35726727,Jaci,"This was a nice, cozy space. Some things to look out for: the parking is pretty tight and shared with the airbnb next door. If you have a big car this could be an issue! The TV is not a Smart TV so you cannot watch Netflix or anything like that. Also, it has very little natural light in the space! It is a dark apartment so keep that it mind if that is important to you! It is in a great location walking distance to Melrose Ave, great parks and coffee shops. It also feels very private! Julie was very communicative and helped us with anything we needed.",en
1264179,438385970243744508,2021-08-27,296916855,Robin,Maison Blanc 914 and 916 is always a warm and welcoming experience that will positively escalate your travel.  Julie is an expert host leaving no stone unturned. Don’t miss out!,en
1278671,6167735,2013-08-01,4253708,Nikka,"Mr Huang is an awesome host! Very nice and easily reachable. His place was clean and spacious. The people in the house are also all very considerate, nice, respectful, and interesting. The area was a great area and all the accommodations provided were very helpful. ",en
1278671,6412422,2013-08-11,7994090,Edbert,"Great, convenient stay",en
1278671,6526472,2013-08-15,7764653,ChunMei,"The house is located in a safe neighborhood,near Chinese supermarket and other recreation facilities ,Hilton is one block away，very easy to find your style from all kinds of restaurants . And there is a flyaway nearby to airport LAX . The host Mr Huang is so nice ,he carefully meet your every need,and We made friends with other guests,It is really a good stay there,strongly recommen (Website hidden by Airbnb) 非常好的房主，在那里的一个星期是非常难忘的，强烈推荐。",en
1278671,14463594,2014-06-20,1480952,Yohan,"We enjoyed our stay in Steve's place. The  house is beatiful.We appreciated Sandia's kindness who recieved us. She did everything she can to make us feel very comfortable.The other guests were very nice too. There are a lot of supermarkets  and restaurants next to the house.The bedroom and the bathroom were clean. If Steve is OK, we'll come back to his place.",en
1278671,18763591,2014-08-31,20421743,Haruka,I stayed there for 1 week. Steve was very kind. He has a huge house.  Everything was comfortable.,en
1278671,21711726,2014-10-22,17471065,Yung,"Steve was a great host! Really cool guy. Great location, simple and straight forward. The room was nice, spacious, AC, it was pretty good and I was happy with it. Internet was fast. My overall experience was great =) The room mates were friendly as well.Minor things that bugged me but I would still book here again:1. Dull kitchen knives. Was difficult to cut things with.2. My room wasn't an actual room persay... like it's just a giant shelf blocking my room from the kitchen with a tiny gap that ppl could possibly see through. So I could always smell what was cooking in the kitchen and sometimes it was very strong.",en
1278671,21930148,2014-10-26,3721931,Willys,"The room was as described in the photos. Location was very good, within walking distance of supermaket 99 Ranch and many asian restaurants. The facade of the house looks renovated compared to the other houses in that block. Although the listing describes that can park up to 3 cars, it did not mention that they are in tandem. There are other people that were staying there in a long term basis and need to have all cars out in the street by 8AM. I was able to buy a parking permit at the San Gabriel Police Dept right on 626 Del Mar Ave. which cost $4/night and save the hassle to wake up every morning at 8AM to move your car. Make sure the permit is displayed and be VISIBLE on the dashboard, because I got ticket due to Dates not visible. But later got dismissed, not without wasting 1 hour at the Police Dept.",en
1278671,22370751,2014-11-04,21387465,Chunjie,Many thanks to Steve and his wife Sandia.  Sandia was very nice to hosted me. The house is very big and quiet.  It is very convenient to go to super market.,en
1278671,23047709,2014-11-21,20738497,Gaerick,"Steve and his wife are a very friendly couple. Their place is clean, I have access to a fridge of my own and the house fridge, stove, microwave. The prices are acceptable for my budget. Everyone is nice here :)",en
1278671,23486838,2014-12-01,10440685,Chun,Steve responded quickly.  Fast and efficient.  Room was easy to get to and clean.,en
1278671,24039350,2014-12-17,23814557,Javier,Clean room. Steve very responsive and nice. In proximity to shopping and other.,en
1278671,25602664,2015-01-20,25149961,Jim,"Pros:The residence met my basic needs--both the shower and the bed were warm. Steve was kind enough to give me a room larger (6A I think) than the one I requested (6N) free of charge. The house was conveniently located close to shopping centers and restaurants. Cons:1) The pictures on the website are cropped in a way hide the dimly lit interior, as well as the countless number of clocks, pens, flashlights, key chains, wristbands (etc.) that line the walls of the living room, main hallway, side hallways, and even the bathroom. Steve apparently has a manufacturing company and literally brings his work home with him. When my friend came to visit, she thought I had booked with a hoarder.2) Steve did not show up to book me in. This job was taken up by the Chinese caretaker of the house who spoke no English. He lives in an apartment with his family in the house. 3) The lack of English led to a miscommunication. I was given a remote to the front gate. I parked near the mouth of the driveway late one night and was awoken at 5:30 am by another guest because I was blocking his car. There is a 3 car park in the rear of the house that I was never shown. And the remote I was given was the ""house"" remote, not the personal remote mentioned in the booking description. Steve personally came to explain the parking situation and to provide me with a personal remote after my Chinese friend's parents called to complain.4) I was never told that other guests were staying in the house. I think this is very important to know since people will be sharing the bathroom, kitchen, and driveway. Conflicting schedules can lead to big problems. 5) The AC unit in my upgraded room sat in the window, which was hanging wide open. Sheets of foam insulation were loosely placed in the window, but it did not keep out the cold or the noise from the neighboring houses.",en
1278671,31411851,2015-05-04,31993483,Vic,Nice place. Host is very friendly. Room has everything you need including desk and TV. Bed was comfortable. Overall good experience. ,en
1278671,36525199,2015-06-29,30796709,Joel,"Everything as agreed. Steve was kind & gracious. He lives two houses down & kept our place clean. Neighborhood is quiet & residential. I had a modest room, perfect for my needs on business.",en
1278671,37517124,2015-07-07,36141354,Yermek,Mr. Steve was very hospitable and polite. He warmly welcomed me and provided me with a good room which was always clean and light. I felt home in his house.,en
1278671,38229618,2015-07-13,37076216,Rick,This place was fine. Close to where I needed to go. The bed isn't that comfortable. It's a thin mattress cover on a box spring. Parking is difficult too. You have to pike in a driveway with several other cars by 9pm. And move by 8am however you can get blocked in and have to wait until the person behind you moves. Other than that it's quiet and clean.,en
1278671,42151510,2015-08-11,11312565,John,"Steve made my visit very welcoming! He explained all the things I needed to know for the area. The room had all the toiletries and towels prepared. The room I was initially placed in had two doubles, enough to accommodate a family, which was much bigger than what I needed, but halfway through the stay I was moved to a different house with a single king, however the room much nicer than what I had expected. I definitely would have paid much more than what I did if I had reserved this room, so it was a very nice upgrade. This was due to him being overbooked, but I did not mind at all!",en
1278671,44481936,2015-08-26,3198263,Katie,"Steve was great and very accommodating!  He helped my friend who just moved to town, was great in answering his questions, and gave him a safe, comfortable place to stay.",en
1278671,49851094,2015-10-06,15860430,Sunlufei,"very nice house and very clean private room!  One thing have to be mentioned, the owner don't allow guest to use the kitchen. He would charge me $10 by cooking noodle without making any pre-notice, so I had to throw away the food.  ",en
1278671,51081149,2015-10-17,33255026,Boyang,Very comfy,en
1278671,62862464,2016-02-17,43630656,Andres,"Stayed at this place for a week. Was visiting family from overseas. Steve was gracias enough to send me to another one of his homes with a space that I did not pay for. He upgraded my room. (Scored!) Everything about my stay was great. The room had all the essentials. There were other fellow AirBNB travelers in this home, but they did not disturb me at all. Everyone was in their space and pretty much quiet. Would I stay here another week and recommend to other travelers? Yes! ",en
1278671,103664124,2016-09-23,37446229,Juen,"If you treat this as a hostel, then you won't be disappointed. It is not actually a room, but more of a makeshift room. Your door is attached to two bookshelves and the wall is just drapes. So you basically have zero noise cancellation from other tenants/guests. The room was really dusty/dirty, I had to wipe the desk twice until it is clean. Most of the other tenants were Mainlanders, so they DO NOT understand the concept of whispering at night. They woke me up around midnight knocking on each other doors and talking loudly. Parking was a hassle, I highly suggest you to purchase overnight parking permit if you are just staying for a several day. The price per night is $4 and you can purchase them online. Treat this as a hostel and you won't be disappointed. This place is definitely not a diamond in the rough.",en
1278671,104202537,2016-09-25,93965901,Zhongtang,"The house is clean,and the host is friendly.but the reality room a little different from the the pictures.",en
1278671,324279635,2018-09-16,189458937,Hiroki,"His house locates inside of Chinese town, so you can buy and eat Asian vegetables and foods including not only Chinese but also Japanese or Vietnamese. About his house, it seems a little dangerous to go out at night because the street in around the house become dark after sunset.",en
1283585,5548203,2013-07-05,1257100,Elionora,"This home is truly magical. Our short but sweet stay here was well worth it and it's genuinely my best Airbnb experience and place I've stayed at. The pictures do not give it enough justice, the home is BEAUTIFUL — full of intricacies and quirks that give it it's own special energy. It's hard not to fall in love with the southwest inspired and natural decor, and for vinyl enthusiasts like my partner and I, we were impressed and in awe of the great collection they have. Derek and Kristen were sweet and kind to us even after our late arrival, they gave us a tour and accommodated us with a few friends in the most comfortable and unique way possible. We honestly left there not wanting to leave. We loved it and consider it a dream home without a question. It's tucked away from the city but still close enough to enjoy it. The neighborhood is small, swervy roads that lead up what seems a whole different part of LA you don't get to see (we actually did spot a deer in the back hillside!). The atmosphere up there is an experience I'd recommend for anyone wanting to steer away from the typical visit to LA because walking into an earthy, warm, and welcoming place was more than I could have imagined. We hope we can come back sometime soon!",en
1283585,5629583,2013-07-08,1431589,Darren,"Derek and Kristin's home was exactly what we had hoped for, and more. It's the perfect canyon getaway, so peaceful and relaxing and yet just a couple of minutes from the action in Hollywood and beyond. This place is about as authentic as you can get, and it really brings you back into the golden years of the 1960s and 70s. We didn't want to leave. Even my father-in-law, who's from Paris and doesn't get effusive about anything, kept talking about how much he loved staying there. Derek, who greeted us at the house and showed us around, is very warm, friendly, and helpful. It was a true pleasure to meet him. We'd definitely stay here again. ",en
1283585,6437315,2013-08-12,4054335,Sunny&Ricky,"i booked this house for my friends. It is a very interesting house, stylish and special. Perfect location, if you want a special place to stay this is your best choice!",en
1283585,6714499,2013-08-22,4054335,Sunny&Ricky,very stylish，special and intersting！good location,en
1283585,7754415,2013-10-01,315019,Kaitlin,"This house is truly magical. My group and I loved staying in lauryl canyon, and the rustic quality of this home felt very separated from the city life in LA. Derek was easy to communicate with and the booking process went very smoothly. ",en
1283585,8294952,2013-10-24,8686887,Nils,"There isn't that much to say. If your jaw drops by what you see in the pictures, like ours did, rest assured that the house is just as wonderful as it seems. Arranging our stay with Derek, in our case, was easy, friendly and without any problems whatsoever. We felt welcome and at home from the moment we got there. If you have any chance to stay here, do it. There cannot possibly be many opportunities like this out there. Be sure to treat the house with the respect it deserves, because we want to come back if we ever get the chance!",en
1283585,15400298,2014-07-08,675927,Timothy,"Derek and Kristin were very responsive and helpful with our questions before our rental.  The house was beautiful - like I think someone else said, if you're taken in by the photos, you will NOT be disappointed! Laurel Canyon was a great, quiet neighborhood that I'd never really heard of before and made for a different (in a good way) LA experience.  ",en
1283585,18303285,2014-08-25,11744400,Helen,"We had such a wonderful stay at Derek and Kristen's rustic home. It's hard to believe that it's location was so close to The Sunset strip and all the attractions. It's nestled in the hills and feels miles away from the city. We enjoyed the comfort of their home so much, it was hard to leave. ",en
1283585,20003445,2014-09-22,9329780,Stacey,"Derek and Kristin welcomed us into their beautiful spot with clear instructions, and lights on. The whole environment was homey while still clean. I felt immediately jazzed and at home. Their spot is pure Laurel Canyon magic and we felt lucky to spend time there.",en
1283585,30755590,2015-04-27,486509,Farina,"Wonderful place, wonderful people, wonderful cat",en
1283585,40114390,2015-07-28,4549415,Chayse,"This house has so much charm! My wife and visit Los Angeles often and Laurel Canyon is the most prime location. Derek and Kristin were always in touch and very helpful when our plans were adjusted. We really enjoyed all the home had to offer, especially the music! ",en
1283585,42548153,2015-08-14,17187960,"Brita, Moa, Carolina & Mariana","AMAZING! Kristin and Derek are just the dreamhosts for this truly wounderful place. We just loved it. The location could not have been more perfect. On the beautiful hills of Laurel Canyon this private place with beautiful architecture and details, located next to nature but yet in the middle of everything, one will have the most perfect stay imaginably. Kristin and Derek are such a nice and generous hosts as well. This place made all the difference for our stay in LA. Anyone is lucky to get a booking here. Truly a treasure!",en
1283585,418897820080844183,2021-07-31,39979748,Ronen,This is a beautiful oasis if you’re wanting to get away from the hustle and bustle of the city. A gorgeous time capsule in one of the coolest neighborhoods in LA. Plus so many amazing records to listen to. So divine!,en
1289120,9247971,2013-12-16,5994506,Najim,"What a great way to live and experience LA! Beautifully designed house, great place to stay! All the necessary things availbale in the house to enjoy your stay: very clean, spacious, lots of light, great wifi :) I will definitely come back to LA and I will not hesitate to contact the host again. Also located in a quiet, but central area (westwood). everything is very closeby if traveling with car. Bravo to the host!",en
1289120,9426875,2013-12-28,10108807,Michelle,"Merlin's apartment was stylish and clean, and situated on the most peaceful, sweet-smelling street in Los Angeles. He left us a box of chocolate and cheese and crackers to scarf down after our six-hour drive to Southern California, and when me and my wife realized we'd left some items in his closet he was great about meeting up with my sister and getting them back to us!",en
1289120,12727806,2014-05-09,13235178,Amy And Carl,"Great place in a great location. Merlin was very cool, left some cheese and beer, had some pleasant conversation and swapped travel stories for a bit, then I had the place to myself. Another positive experience! Thanks, Merlin!",en
1289120,13172801,2014-05-21,5900121,Michael,The reservation was canceled the day before arrival. This is an automated posting.,en
1289120,14223799,2014-06-15,6049114,Laura,"This was a great apartment, conveniently-located, and extremely clean! Merlin was super nice and easy to get ahold of, and let us check-in early. The apartment is in a quiet residential neighborhood, which is a huge plus in LA. I would definitely recommend staying in this lovely apartment!!! Thanks Merlin!",en
1289120,53556712,2015-11-09,29293844,Cara,"The apartment is in a fantastic location and on a quiet street. Bed is comfortable and it is a great space. I didn't meet Merlin, but he was very responsive and accommodating.",en
1289120,55294414,2015-11-29,1986365,Tony And Ruth,"Merlin's place was our little refuge for a few days in our busy schedule.  Merlin was away but he made sure that we were well accommodated. The place was super quiet which is hard to get in a place as busy as LA . Bed was comfy, close to some eateries and big chain stores like Macys! ",en
1289120,58549554,2016-01-03,39599602,Giacomo,Everything was great! Very good location and the apartment has everything you need at all! Thanks merlin ,en
1289120,66556377,2016-03-23,12245949,Robert,"This apartment was clean, very comfortable, and well equipped. It was in a good location in a quiet and pleasant neighborhood. Merlin contacted us several times prior to our arrival, arranging how we would obtain the key, and providing information about the specifics of the apartment. We had a very good stay.",en
1289120,80399804,2016-06-18,76596881,Drew,Everything was very clean and comfortable at the apartment. Nice walkable location. Had everything I could need laid out and ready when I got there. Would definitely look to stay here again the next time I need to go back to the Westwood area. ,en
1289120,86627691,2016-07-17,45618735,Laurel,What a gem!  Great location in a quiet neighborhood.   Merlin's home was exactly as described.  It was clean and welcoming with a wonderfully eclectic style - like staying with an old friend.  Definitely recommended!,en
1289120,95365887,2016-08-19,10848772,Jessica,"This place is great! Comfortable, stylish, clean, quiet, right near UCLA and an easy drive to and from the airport. The neighborhood is peaceful and residential, but it's easy to drive to restaurants, cafes, etc. I recommend it!",en
1289120,98110219,2016-08-29,64914995,Ryan,"Merlin's place was fantastic. Pictures are very accurate, it has a very cozy feel to it and is very clean. I stayed there with my GF for a little over a week and we both loved it. Located right near Santa Monica Blvd and Westwood Blvd( I hope I'm remembering those correctly lol) it is perfect for accessing public transportation. Whole foods is within walking distance and so is this taco food truck which is awesome and open late. Also, if you are up for it Merlin has bikes that can be used which is awesome! You can easily bike to the beach or take a quick bus ride down. One of the best malls in the area is near by. The neighborhood seems to be very safe and I never had any worries safety wise. He had Apple TV set up and Netflix which was nice and a full kitchen that I used daily which saved us a ton on food during our trip. Also, the bed was extremely comfortable and large (I am 6 ft 250 pounds) , my girlfriend and I slept comfortably and he even had a bunch of fans to keep you cool. What helped make my stay here amazing was being able to communicate with Merlin at any time via text or phone call. If I had any questions at all he was very quick to respond and gave me some awesome recommendations of places to visit and eat. He was also very accommodating although I booked pretty last minute and the price to rent his apartment is very fair and better priced then most places in that area and of that size. All in all it was a very enjoyable stay and Merlin and his apartment are in my opninion of the best in the area. I wouldn't hesitate to stay here again or to recommend the place to my friends and family. You will not regret booking with Merlin! 11/10 will book again! ",en
1289120,113973765,2016-11-14,12245949,Robert,"Cozy, comfortable, clean, and well equipped place to stay. Reasonably priced.",en
1289120,123512932,2016-12-29,101511945,Yang,"The apartment is bright and spacey and located in a good community - safe and quiet, only the heater and shower are a bit old. Overall, we enjoyed staying there.",en
1289120,132232573,2017-02-16,98526979,Mojgan,"Merlin's place was perfect and exactly what we wanted. Spacious, bright, clean and comfortable. Convenient location. Walking distance to UCLA campus and Westwood, very close to shops and restaurants. Everything about this place was great! On top of everything, Merlin himself is an amazing person! Super cool and friendly. He really allowed us to feel at home. We definitely recommend staying in his lovely apartment and would love to stay here again the next time we are in  Westwood area. Thank you so very much Merlin! :)",en
1289120,169206168,2017-07-11,63200696,Ruba,"Awesome place. Looks even better than the pictures, and is set up so nicely. It really feels like staying with a friend, We felt like we knew Merlin haha! I thought it would feel like a studio but it felt like a cozy one bedroom, which is exactly what we wanted. The decor is super cozy and cute & the bed is SO comfortable (it looked a bit small in the pics but it literally would fit three grown people sleeping together. Aka it's not small.) The only cons are that it got suuuuuper hot- it was always several degrees warmer indoors than it was outdoors, but Merlin had fans around the apt that helped a bit to keep us cool (and we cracked open some windows as well.) There is no on site laundry, which ultimately was not that big a deal, but it definitely would've been a big plus. My sister fell in love with the place, we really felt like it was our own. For a couple of introverts, it was an awesome space, close to the rest of Westwood and UCLA, in front of the beautiful Christian temple & the Netflix/amazon loaded TV was an AWESOME plus. ",en
1289120,186432724,2017-08-24,55183015,Marianna,"The location is absolutely amazing. It is so close to grocery stores, good restaurants and the buses on Westwood. I walked to my office at UCLA some days and took the bus when it was too hot. My husband and I stayed here for a month while we were looking for an apartment in the area to lease. The space was great for us, and Merlin was really nice. Particular perks were the comfortable bed, the excellent internet, and the nice TV with Netflix. We cooked most nights, and the kitchen worked well for us.",en
1289120,225000274,2018-01-05,151959953,Dean,The host canceled this reservation 12 days before arrival. This is an automated posting.,en
1289120,237918957,2018-02-24,16411553,Francesco,"A very nice location that’s also quiet. There are restaurants and grocery stores within walking distance. Close to UCLA as well. The apt is good sized and clean, with all the kitchen appliances you could need for eating at home. Checking in and out was incredibly easy, communication was smooth. Thanks, Merlin!",en
1289120,249781020,2018-04-02,2538484,Nicholas,"If you are doing work at UCLA, as I was for a week, the location of this apartment is ideal for walking, biking, or busing very quickly to campus. I appreciated the quiet and cleanness of the apartment, which is also comfortably spacious and has great high-speed Internet access. Merlin also gave very clear instructions about both arrival and departure.",en
1289120,279473080,2018-06-20,45748711,Shang,"Merlin’s place is in a very good location, 30min walk to Westfield century city and 30min walk to Westwood and UCLA. Several grocery stores and farmers market are nearby as well. It’s in a quiet and safe neighborhood.",en
1289120,316681734,2018-08-31,7965414,Jack,"Lovely spot, well located near UCLA. Merlin was a great host and super responsive throughout the stay.",en
1289120,417033044,2019-02-25,10211848,Ben,"Merlin’s place exceeded expectations at every turn. A beautiful and homey apartment that is quiet and invigorating. For a creative this is a great place to get away and do some work or thinking, with plenty of great reading material on Merlin’s well stocked bookshelf. All of the little touches were great, from the lemons and flowers in the kitchen, to the turntable that kept the music flowing. The area is quite walkable, with plenty of food and grocery stores right down the block. Overall a great place to stay with an even better host!",en
1289120,448848895,2019-05-05,43325870,Annette,"Merlin's apartment is sparklingly clean and full of light.  The location is great and his communication fast, friendly and helpful.  It is his place of residence - there is not much in the way of space to hang clothes and so on.  But I would not hesitate to recommend this apartment.",en
1289120,511708604,2019-08-17,275732002,Anja,Lovely spacious apartment. Very clean and excellent communication with Merlin!,en
1289120,518555074,2019-08-26,173258820,Sam,Merlin’s place has the best location. Santa Monica blvd was down the block! Area was nice and safe also!,en
1289120,536960995,2019-09-27,14951508,Tess,"Merlin’s place was a relaxing retreat during my trip to LA. The place is stylishly decorated, cozy and extremely clean. Merlin was a wonderful and responsive host. I would stay here again and highly recommend to others.",en
1289120,572484708,2019-12-02,7350360,Chris,"Great location, great value.  Clean, nice space and very easy and quick communication from the host.",en
1290697,9423740,2013-12-28,3883795,Anita,"This charming little bungalow provided really comfortable and convenient lodging for our family of three during our recent five day visit to L.A.  The home is located in the lovely Larchmont neighborhood (a neighborhood filled with stately old homes) and a sweet cafe-and-shop-lined village street is a short walk from the bungalow. The house was clean and well-appointed, and the garden irresistible for enjoying morning coffee. All in all, this rental fit our needs really well, for location and comfort, and the host, Alice, was super easy to work with in the reservation process, and very welcoming.The one, easily remediable issue we had, was that - in keeping with the antique decor of the home - the stove and bathroom fixtures are also refurbished antiques. Everything works just fine (truly!) -- but figuring out how they work took a fair amount of trial and error. Posted operating instructions would have had us up and running from the get go - and kept some water off the floor!",en
1290697,9504761,2013-12-31,7569868,Mary,"Fantastic house in a great area. We loved our 4-day stay. The house is very clean and well appointed, with lovely antique artifacts throughout the home. Alice was a delight to work with. Larchmont is a great area for meals, shopping, strolling. This home is in the heart of Hollywood, so you have easy and quick access to most things you'd want to do in LA, but it is a private and peaceful home. The owners have updated their home info to include the instructions the previous guests recommended.In all, I would totally stay here again. My family of four was very happy and comfortable here.",en
1290697,15446801,2014-07-09,120509,Lee,"There were four of us, one couple and two singles, and we had private bedrooms and plenty of space.  We stayed for one week.  We loved our stay!  What a beautiful house in a lovely, quiet and safe location.  The pictures are accurate - what you see is what you get.  Would I stay here again?  You bet!We are regular travelers to LA and for us, the location of this house was just perfect.  First, you're basically in Hollywood, so if that's on your list, you're good to go.  Also, we spend a lot of time in SGV, and it's an easy hop to the 10.  Beach?  No problem.  Downtown?  You're practically there.  Museum Row?  You could walk.  Or you could just enjoy the house and stay in the neighborhood.  My favorite time in Alice's house was morning time in the kitchen and at the breakfast table, with windows and light and a brilliant view to the green and private backyard.Note: the larger beds, though quite comfortable, are full/double size.  If you need a queen or larger, it isn't here.",en
1290697,16428198,2014-07-27,17651669,Tim,"Wonderful experience all around, as Alice was very good to deal with from initial contact through the entire stay. She was very accommodating and responsive during the booking process and whenever we had questions during our stay. The home suited the needs of our family of five perfectly, nice layout with plenty of amenities. It is well wired for Apple technology enthusiasts, which worked very well for us. The kitchen was well appointed yet missing a dedicated  toaster with a functional toaster-oven serving the purpose. The kitchen, opened up to the back yard which allowed us to enjoy the alfresco dining in the evenings. Location was perfect for our side trips to Disneyland and Universal Studios and generally worked well for all of our LA area activities. It is a functioning household which offers the benefits of access to items that are not available in other rental homes but it does require some flexibility on the part of the renter to work around the hosts personal items. One note, you better love antiques as you are surrounded 360 degrees by them and they add a more formal/scary feel to the home. All in all, a wonderful home, fantastic host and great stay! ",en
1290697,16912823,2014-08-04,17515591,Susan,"Alice's place really is ""glorious.""  It is beautiful, functional, and comfortable, and we (2 adults and 2 teenage girls) had a fabulous time when we stayed at her place for 8 days.  We had a lovely home base from which to explore LA, San Diego and Santa Barbara.  In the mornings, we had coffee and exercised in her tiled outdoor space, and in the evenings we played card games in her gorgeous dining room. The location is great and the hosts were responsive when we had questions.  Thank you, Alice and family!",en
1290697,24402993,2014-12-28,14636660,Jill,"Our host emailed us very helpful instructions for entering the house and had a wonderful listing of helpful information including nearby restaurants. She had a welcoming basket which even included gifts for our new grandson! She had drawer space and closet space available, wonderful towels and a fully equipped kitchen for cooking.",en
